epoch,train_loss,val_mae,val_mse,val_spearman
42,0.0016994615907099688,0.03558551147580147,0.0027727754786610603,0.7103035612
43,0.001919396198659763,0.032857537269592285,0.0022387863136827946,0.7176052201
44,0.001902521239997122,0.03394676744937897,0.002647447632625699,0.7166975617
45,0.0017194251617136237,0.0322859100997448,0.002262346912175417,0.7231681168
46,0.001817166396812593,0.03378070890903473,0.0021630623377859592,0.6912167243
47,0.0017326033480059627,0.03164060786366463,0.0021569791715592146,0.7154904523
48,0.001646781294476195,0.03509454056620598,0.0023497561924159527,0.7169183435
49,0.0018445578536108733,0.03337503597140312,0.0024326362181454897,0.7203994628
50,0.0016626209721585506,0.033480845391750336,0.002189538674429059,0.732570586
51,0.001488863863460918,0.03127884119749069,0.0021768168080598116,0.7201926385
52,0.0015392366782048935,0.03170127421617508,0.002150406129658222,0.7316087896
53,0.001298647739941271,0.03183571621775627,0.0021790398750454187,0.7391887519
54,0.00133847291592774,0.031214669346809387,0.002236338797956705,0.7422454373
55,0.0014233576281344781,0.03216905519366264,0.0023936403449624777,0.7348720878
56,0.001397814674267396,0.03224140405654907,0.002397713018581271,0.752981479
57,0.0014494513547624614,0.033128172159194946,0.0025401990860700607,0.7297634432
58,0.0012640827110404855,0.032383669167757034,0.002455152804031968,0.7514144361
59,0.001326160825866013,0.03309187665581703,0.002258947351947427,0.7272337579
60,0.0013187582831434871,0.03225492313504219,0.0024102970492094755,0.7367400622
61,0.0012399176544495335,0.030967887490987778,0.002261827467009425,0.7523559307
62,0.0012273822329388465,0.030604228377342224,0.002100750571116805,0.7541393144
63,0.0012169182261238126,0.03316351771354675,0.0023070124443620443,0.7475274929
64,0.0012227447573240483,0.031890448182821274,0.0023330929689109325,0.7611867782
65,0.0010736065481089202,0.030617505311965942,0.0021005317103117704,0.7615674364
66,0.0009828015722047972,0.030573148280382156,0.002199772745370865,0.7693643738
67,0.001032148610645475,0.030918166041374207,0.0020869665313512087,0.7541866592
68,0.0010091552906917572,0.03240960091352463,0.0024848675820976496,0.7657320486
69,0.0012901752789498725,0.03400295972824097,0.002479960909113288,0.7351451043
70,0.0011574796670883814,0.03242005035281181,0.0022670382168143988,0.7541687097
71,0.0010215953230990568,0.03136670961976051,0.0022274544462561607,0.7558939373
72,0.0009772850946459558,0.03137004375457764,0.002136825816705823,0.7536163323
73,0.0009124753182490008,0.031192103400826454,0.0020905237179249525,0.7610592577
74,0.0009944818932624087,0.03145763650536537,0.0022722615394741297,0.7612698885
75,0.0009187522270304077,0.03262437880039215,0.0024280922953039408,0.7728302668
76,0.0009183484809364464,0.033155009150505066,0.0024370518513023853,0.7633645661
