epoch,train_loss,val_mae,val_mse,val_spearman
28,0.006561262386810587,0.060297977179288864,0.005673241335898638,0.1518867066
29,0.006543552648294397,0.059065889567136765,0.005657865200191736,0.2017732606
30,0.006293290461559248,0.05832520127296448,0.005550775211304426,0.2733909545
31,0.006050061719777348,0.055359773337841034,0.005435402039438486,0.3306466263
32,0.005790306113921197,0.05485093221068382,0.005051721353083849,0.3983499313
33,0.005598039003043305,0.052724774926900864,0.004966909531503916,0.4399256321
34,0.00542790923716865,0.05382554233074188,0.0047020502388477325,0.4826202566
35,0.0051083562090092115,0.049604590982198715,0.004595349542796612,0.4767073104
36,0.004897772366742403,0.04734775796532631,0.003925526048988104,0.5797361045
37,0.004357729382495671,0.046730585396289825,0.0037675052881240845,0.5868425703
38,0.004251983307910676,0.044348470866680145,0.003619424533098936,0.6037074207
39,0.00411325539368831,0.04348108172416687,0.0033006551675498486,0.6499002941
40,0.003804706800084509,0.038220953196287155,0.002886505564674735,0.6692440753
41,0.003591066455761433,0.04117546230554581,0.0029505155980587006,0.6726293956
42,0.003449296646650017,0.042018551379442215,0.0032632295042276382,0.67287552
43,0.0034915305630980483,0.03787456080317497,0.002706619445234537,0.6660541595
44,0.00337105285891932,0.0382189080119133,0.0028121587820351124,0.6691296313
45,0.0032682070170317904,0.03912926837801933,0.002859181957319379,0.6666054795
46,0.003224857687724359,0.03636733442544937,0.00264026690274477,0.6854440426
47,0.003191191925423908,0.04075244069099426,0.002780827460810542,0.6928444611
48,0.003066757892488817,0.03641687333583832,0.0025766033213585615,0.6855066398
49,0.003107122426381965,0.03632985055446625,0.0027745028492063284,0.6752956948
50,0.0030895300306964064,0.036617912352085114,0.0025478031020611525,0.6941953748
51,0.0029096249746737267,0.03583606332540512,0.002554690232500434,0.6855908075
52,0.0028657279733223665,0.03753121569752693,0.0025693268980830908,0.6932820066
53,0.0030477023655838538,0.0347144640982151,0.002446245402097702,0.69189345
54,0.0028864997656471315,0.03667613863945007,0.0025819032453000546,0.6917356884
55,0.0030199041088989054,0.0408952571451664,0.0028315987437963486,0.6781390002
56,0.0027143699685256567,0.03726585954427719,0.002510152291506529,0.6965823132
57,0.0028837046156546605,0.037464022636413574,0.0025669988244771957,0.7080075578
58,0.0026293365709273105,0.04440607130527496,0.0032105781137943268,0.7007253549
59,0.002748624717413976,0.041827242821455,0.0029032116290181875,0.7010962851
60,0.0028405270705504507,0.037706539034843445,0.0026242216117680073,0.7227123844
61,0.002455830252153477,0.034636352211236954,0.0023347889073193073,0.7188339002
62,0.002355311084790407,0.035153578966856,0.002527178730815649,0.7227925341
63,0.0022645915638583726,0.039934758096933365,0.0028156703338027,0.719318182
64,0.002259223253399829,0.03764064982533455,0.002466151025146246,0.7265692979
65,0.002270619744582927,0.035109248012304306,0.0024234990123659372,0.7160056097
66,0.0022017868994838154,0.03486340492963791,0.002431777073070407,0.7284736463
67,0.002126624631137876,0.03431200236082077,0.0023955560754984617,0.7273128503
68,0.0020681914937683214,0.03590366616845131,0.0024223614018410444,0.7389533782
69,0.0021769531819829067,0.03359656408429146,0.0024115245323628187,0.7332940481
70,0.002123128082835856,0.03453593701124191,0.0024397075176239014,0.7273965951
71,0.0021155277626736914,0.03444373235106468,0.0023084478452801704,0.7516172423
72,0.0019318677045118498,0.03253846615552902,0.002276499755680561,0.7458621132
73,0.0019199765279902835,0.03506218269467354,0.0025733045767992735,0.7437856227
74,0.0019944050241746834,0.033248890191316605,0.002357305958867073,0.7604163683
75,0.002117138392391884,0.03976244851946831,0.002929920796304941,0.7461275166
76,0.001825479752430654,0.03484238311648369,0.002562901470810175,0.7348784321
77,0.001906540810590477,0.03650137037038803,0.002754274057224393,0.7379327913
78,0.0018915369554224862,0.0347164086997509,0.002527274889871478,0.7394533093
79,0.0016465065129372817,0.034046728163957596,0.0026157195679843426,0.7504149968
80,0.0016531918405625363,0.036450792104005814,0.0028037980664521456,0.7415577148
81,0.0016486771347727336,0.03607276454567909,0.002344662556424737,0.7545093988
82,0.0016813387878923346,0.03408055752515793,0.002425208454951644,0.74245776
83,0.0015418782702858432,0.03381321206688881,0.0023692548274993896,0.7508696719
84,0.0015310129427437249,0.03350384905934334,0.0024048923514783382,0.7396265088
85,0.0017893958681108667,0.03417064622044563,0.0024557022843509912,0.7518189912
86,0.0015539241424379572,0.035321615636348724,0.002337463665753603,0.7415763247
87,0.0014653291566988466,0.03478315472602844,0.0025293598882853985,0.7589637342
88,0.001477302684785034,0.0341300405561924,0.0024372090119868517,0.7564332031
89,0.0015901085687229177,0.03523014113306999,0.0027836738154292107,0.7644710126
90,0.0015183527651014086,0.0339176207780838,0.0024658788461238146,0.7496822298
91,0.0014634140812731626,0.03288865461945534,0.002229801844805479,0.7650202178
92,0.0013983134090874488,0.03474613279104233,0.0025451616384088993,0.7790840582
93,0.0014103055141891378,0.035161975771188736,0.00247364048846066,0.7629784095
94,0.0013401598695474528,0.03424040228128433,0.002630069153383374,0.7749061229
95,0.001239050981469672,0.034991730004549026,0.0026256076525896788,0.7687686437
96,0.0011914116869139791,0.03598934784531593,0.002785466844215989,0.7764742232
97,0.0011826426097533013,0.03602725639939308,0.002637891797348857,0.7795761647
98,0.0013321708149088274,0.03455834463238716,0.0025275247171521187,0.7551643424
99,0.0012342277330778886,0.034005701541900635,0.0024374567437916994,0.7601361615
100,0.0012563902045549394,0.03461014851927757,0.002498372457921505,0.7634125713
101,0.001114649428063748,0.03503892198204994,0.0026069642044603825,0.7433692249
102,0.0010921139277980786,0.033716291189193726,0.00247175432741642,0.7721383148
103,0.001031775169838624,0.03388727456331253,0.002432564739137888,0.7761532015
104,0.0009869199417215711,0.03376144915819168,0.0024310119915753603,0.7757262299
105,0.0010242392948769906,0.03362079709768295,0.0027234635781496763,0.7882545373
106,0.0009470210242562642,0.03362428769469261,0.0024691906291991472,0.7617763754
107,0.001089354543648256,0.035308487713336945,0.0028686700388789177,0.7538982309
108,0.0009886467084517423,0.03343779221177101,0.002447214676067233,0.7775440843
109,0.0010327864157029846,0.035585835576057434,0.0028720765840262175,0.7787006508
110,0.0009761461493254843,0.03377027437090874,0.002504411619156599,0.7790743303
111,0.001007900770961854,0.034809451550245285,0.002523179166018963,0.7682097106
112,0.0009641598361482528,0.03317023813724518,0.002385292202234268,0.7632143925
113,0.0009050821115990855,0.0344570055603981,0.0028091513086110353,0.7955502532
114,0.0008599487539776658,0.03466854616999626,0.0026210490614175797,0.7803550336
115,0.0008464791037044644,0.03324553370475769,0.002409732434898615,0.780857714
116,0.000876724389824104,0.033662281930446625,0.0026736240833997726,0.7824539407
117,0.0008255826467785444,0.03320899233222008,0.002515769097954035,0.7833379137
118,0.0008588913159485354,0.0334499217569828,0.00240567815490067,0.7826759913
119,0.000838255240100632,0.033225223422050476,0.0025440107565373182,0.7846480123
120,0.000967133614010758,0.03389209508895874,0.0026153596118092537,0.7827641771
121,0.0007278300556676488,0.033650219440460205,0.0024490102659910917,0.774108644
122,0.0007169791391458024,0.0333680659532547,0.002567859133705497,0.793212399
